Date,Open,High,Low,Close,Quantity
2001-10-15,65.5,67.1,64.91,65.27,941070
2001-10-16,65.9,67.24,65.7,66.46,929410
2001-10-17,67.99,69.4,65.1,66.37,1107710
2001-10-18,67.2,67.8,64.5,65.04,805120
2001-10-19,65.23,65.7,63.85,64.07,1151390
2001-10-22,64.9,65.0,64.01,64.56,1444400
2001-10-23,65.2,65.89,64.66,65.45,296070
2001-10-24,68.0,68.8,65.6,67.86,787910
2001-10-25,67.0,68.0,67.0,67.8,198610
2001-10-29,67.01,69.19,67.0,67.82,838930
2001-10-30,67.6,69.8,67.2,69.44,560040
2001-10-31,68.5,70.0,67.64,69.82,577470
2001-11-01,68.8,70.4,68.8,70.04,635810
2001-11-02,70.4,70.79,70.1,70.42,390590
2001-11-05,70.99,70.99,68.5,70.01,392920
2001-11-06,69.0,70.2,68.91,69.95,502900
2001-11-07,69.5,70.98,69.3,70.57,380700
2001-11-08,70.18,70.5,69.23,70.03,390380
2001-11-09,70.4,70.5,68.5,68.85,785540
2001-11-12,68.9,69.5,68.8,69.0,166770
2001-11-13,69.3,69.59,67.99,68.43,315720
2001-11-14,69.9,69.9,68.4,68.67,46090
2001-11-15,68.6,69.5,68.6,69.01,400120
2001-11-19,69.44,69.44,68.5,68.91,534370
2001-11-20,69.6,69.6,67.01,67.94,523840
2001-11-21,68.5,71.0,68.0,70.64,1245540
2001-11-22,70.2,71.0,70.0,70.03,514100
2001-11-23,70.0,70.59,69.5,70.23,228210
2001-11-26,70.04,70.5,70.0,70.26,106440
2001-11-27,70.21,70.39,70.0,70.02,351800
2001-11-28,70.3,70.9,69.8,69.99,471260
2001-11-29,69.6,70.0,68.51,68.89,190790
2001-12-03,69.42,69.79,68.03,69.24,713410
2001-12-04,69.6,69.6,68.5,68.71,453530
2001-12-05,69.5,69.5,68.3,68.54,378970
2001-12-06,69.7,70.38,68.61,69.49,724670
2001-12-07,69.8,70.0,69.0,69.53,190790
2001-12-10,69.5,69.8,68.35,68.58,220490
2001-12-11,69.5,69.5,68.1,68.69,139730
2001-12-12,68.7,69.45,68.5,68.99,227650
2001-12-13,69.0,69.0,66.5,68.5,803580
2001-12-14,68.5,69.03,68.0,68.95,306590
2001-12-18,69.0,69.03,68.21,68.8,205480
2001-12-19,68.1,68.9,67.03,68.0,520030
2001-12-20,68.2,68.2,66.6,67.91,684680
2001-12-21,67.05,67.7,66.4,66.83,413870
2001-12-24,67.0,67.6,66.58,67.25,228060
2001-12-26,67.4,67.4,66.51,66.86,94370
2001-12-27,66.7,67.0,66.5,66.94,402940
2001-12-28,67.0,67.0,65.8,66.87,172380
2001-12-31,66.8,67.49,65.9,66.61,234310
2002-01-01,66.51,67.0,65.9,65.95,91900
2002-01-02,66.3,66.55,64.15,64.88,172580
2002-01-03,65.69,65.7,64.23,64.66,211180
2002-01-04,65.7,65.7,63.8,64.3,195950
2002-01-07,64.45,64.98,62.0,62.5,969170
2002-01-08,62.6,63.4,61.7,62.06,766780
2002-01-09,62.4,65.0,62.2,64.46,1078450
2002-01-10,64.7,65.0,64.26,64.71,216530
2002-01-11,65.0,65.19,63.31,64.36,986200
2002-01-14,65.8,65.8,64.3,64.74,1026980
2002-01-15,64.6,64.8,63.3,64.06,783940
2002-01-16,64.0,64.4,63.3,63.59,1648080
2002-01-17,63.5,63.84,62.5,62.99,418080
2002-01-18,63.49,63.5,62.13,62.47,529310
2002-01-21,62.8,63.28,62.6,62.77,431750
2002-01-22,63.0,63.0,62.5,62.58,93540
2002-01-23,62.5,62.9,62.3,62.51,669850
2002-01-24,62.5,63.3,62.5,63.02,1188310
2002-01-25,63.15,64.3,62.8,64.02,1174950
2002-01-28,65.0,65.0,62.2,63.58,824490
2002-01-29,64.53,64.53,62.99,63.49,971390
2002-01-30,63.0,63.5,63.0,63.33,1101290
2002-01-31,64.29,64.49,63.0,63.22,204030
2002-02-01,64.05,65.0,63.11,64.97,1327660
2002-02-04,64.1,64.8,63.36,63.68,315890
2002-02-05,64.38,64.39,62.6,63.11,1423040
2002-02-06,63.2,64.49,62.8,63.69,803040
2002-02-07,64.0,64.0,63.12,63.55,151970
